"","X","ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","DurationOfVideoActivity","NumberOfThreadViews","AverageVideoTimeDiffs","NVideoAndForum","improved"
"6260",54969,14,"cfff86b2ec520b045921fa1b10da9201203eeb86",2,1397848483,2794,80,6.66666666666667,0,3,0,3,0,3,"Yes"
"6261",54970,14,"cfff86b2ec520b045921fa1b10da9201203eeb86",3,1397849177,694,80,0,0,1,0,1,0,1,"No"
"6262",54971,14,"cfff86b2ec520b045921fa1b10da9201203eeb86",4,1397850145,968,80,0,0,1,0,1,0,1,"No"
"6263",26815,5,"d0011c5707ef518531f09a27ff689736d7ecb27a",3,1395450032,1876,88.8888888888889,88.8888888888889,0,10,0,3,0,10,"Yes"
"6264",26816,5,"d0011c5707ef518531f09a27ff689736d7ecb27a",4,1395450824,792,88.8888888888889,0,0,9,0,2,0,9,"No"
"6265",36428,8,"d0011c5707ef518531f09a27ff689736d7ecb27a",1,1396303133,1002,50,0,0,1,0,0,0,1,"No"
"6266",41368,9,"d0011c5707ef518531f09a27ff689736d7ecb27a",1,1396638383,3729,72.5,0,0,27,0,8,0,27,"No"
"6267",41370,9,"d0011c5707ef518531f09a27ff689736d7ecb27a",3,1396834510,192103,0,-87.5,0,60,0,14,0,60,"No"
"6268",41371,9,"d0011c5707ef518531f09a27ff689736d7ecb27a",4,1396839224,4714,100,100,0,4,0,1,0,4,"Yes"
"6269",46996,11,"d0011c5707ef518531f09a27ff689736d7ecb27a",1,1396822090,2695,62.2222222222222,62.2222222222222,0,14,0,3,0,14,"Yes"
"6270",46998,11,"d0011c5707ef518531f09a27ff689736d7ecb27a",3,1396823929,594,88.8888888888889,0,0,3,0,0,0,3,"No"
"6271",54869,14,"d0011c5707ef518531f09a27ff689736d7ecb27a",5,1397357676,489,93.3333333333333,6.66666666666666,0,5,0,2,0,5,"Yes"
"6272",64532,15,"d0011c5707ef518531f09a27ff689736d7ecb27a",2,1398046715,1835,90,10,0,14,0,3,0,14,"Yes"
"6273",64535,15,"d0011c5707ef518531f09a27ff689736d7ecb27a",5,1398444645,344269,100,10,1,44,0,9,0,45,"Yes"
"6274",32905,7,"d0756c8a53adb831e4d718865400437bcb2ad43d",1,1395953426,131,0,0,0,3,0,2,0,3,"No"
"6275",32906,7,"d0756c8a53adb831e4d718865400437bcb2ad43d",2,1395953715,289,0,0,0,8,0,3,0,8,"No"
"6276",4541,1,"d08381091b5d258288a6d555d3297f997a735518",2,1394724809,964380,0,-87.5,42,3,870529,3,21232,45,"No"
"6277",4543,1,"d08381091b5d258288a6d555d3297f997a735518",4,1394897110,172180,100,100,349,0,169502,0,487,349,"Yes"
"6278",4981,1,"d09076fe96489cc95116b802f57682b5874f0efd",1,1393978253,874,80,80,0,6,0,4,0,6,"Yes"
"6279",4986,1,"d09076fe96489cc95116b802f57682b5874f0efd",6,1394460484,481301,100,2.5,0,15,0,6,0,15,"Yes"
"6280",9926,2,"d09076fe96489cc95116b802f57682b5874f0efd",2,1393977134,1477,100,100,0,6,0,4,0,6,"Yes"
"6281",18395,4,"d09076fe96489cc95116b802f57682b5874f0efd",5,1394117406,4593,100,25,0,13,0,5,0,13,"Yes"
"6282",49891,11,"d09076fe96489cc95116b802f57682b5874f0efd",1,1396734882,550,88.8888888888889,11.1111111111111,0,7,0,2,0,7,"Yes"
"6283",59641,14,"d09076fe96489cc95116b802f57682b5874f0efd",7,1398599980,1859,86.6666666666667,0,0,6,0,3,0,6,"No"
"6284",66660,15,"d09076fe96489cc95116b802f57682b5874f0efd",1,1398628879,5189,58,58,0,2,0,1,0,2,"Yes"
"6285",66662,15,"d09076fe96489cc95116b802f57682b5874f0efd",3,1398632003,1944,60,0,0,4,0,3,0,4,"No"
"6286",2745,0,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",1,1393233976,189,66.6666666666667,-16.6666666666667,1,0,0,0,0,1,"No"
"6287",2746,0,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",2,1393234145,169,83.3333333333333,16.6666666666667,1,0,0,0,0,1,"Yes"
"6288",18448,4,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",9,1394177354,78354,100,25,14,0,1693,0,130,14,"Yes"
"6289",25819,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",1,1394534960,329351,0,0,38,20,6816,9,184,58,"No"
"6290",25822,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",4,1394538256,1885,0,0,0,3,0,3,0,3,"No"
"6291",25825,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",7,1394539309,521,0,0,0,1,0,0,0,1,"No"
"6292",25827,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",9,1394541192,1582,28.8888888888889,28.8888888888889,0,5,0,2,0,5,"Yes"
"6293",25838,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",20,1394542844,269,44.4444444444444,0,0,1,0,1,0,1,"No"
"6294",25842,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",24,1394550714,6517,44.4444444444444,0,0,1,0,0,0,1,"No"
"6295",25843,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",25,1394551247,533,55.5555555555556,11.1111111111111,0,4,0,1,0,4,"Yes"
"6296",25848,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",30,1394552187,566,55.5555555555556,0,0,3,0,2,0,3,"No"
"6297",25849,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",31,1394553674,1487,66.6666666666667,11.1111111111111,0,4,0,3,0,4,"Yes"
"6298",25852,5,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",34,1394554288,322,77.7777777777778,0,0,2,0,1,0,2,"No"
"6299",33512,7,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",4,1394704106,2474,0,0,0,6,0,1,0,6,"No"
"6300",33514,7,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",6,1394705106,967,0,0,11,0,829,0,82,11,"No"
"6301",33515,7,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",7,1394707634,2528,0,0,12,0,2226,0,202,12,"No"
"6302",33522,7,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",14,1394715941,5892,100,14.2857142857143,0,4,0,1,0,4,"Yes"
"6303",38614,8,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",18,1394720436,98,62.5,62.5,0,1,0,0,0,1,"Yes"
"6304",43399,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",7,1395321256,3434,0,0,10,4,790,1,87,14,"No"
"6305",43406,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",14,1395391602,68323,0,0,8,16,1108,9,158,24,"No"
"6306",43408,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",16,1395393660,1850,0,0,0,6,0,3,0,6,"No"
"6307",43410,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",18,1395409512,15830,0,0,0,50,0,15,0,50,"No"
"6308",43411,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",19,1395409598,86,42.5,42.5,0,1,0,0,0,1,"Yes"
"6309",43420,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",28,1395417858,6903,67.5,0,0,7,0,4,0,7,"No"
"6310",43421,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",29,1395665340,247482,67.5,0,0,9,0,3,0,9,"No"
"6311",43433,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",41,1395678495,11525,0,0,0,6,0,2,0,6,"No"
"6312",43438,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",46,1395680175,972,80,0,0,5,0,5,0,5,"No"
"6313",43440,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",48,1395680654,348,82.5,-10,0,2,0,1,0,2,"No"
"6314",43446,9,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",54,1395736371,178,92.5,12.5,0,2,0,1,0,2,"Yes"
"6315",50051,11,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",5,1395387461,54859,31.1111111111111,0,3,7,542,4,271,10,"No"
"6316",50052,11,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",6,1395387657,196,31.1111111111111,0,1,0,0,0,0,1,"No"
"6317",50054,11,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",8,1395388080,300,31.1111111111111,0,4,0,12,0,4,4,"No"
"6318",59901,14,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",2,1396545728,246,0,0,0,4,0,1,0,4,"No"
"6319",59902,14,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",3,1396546832,1104,0,0,0,2,0,1,0,2,"No"
"6320",66739,15,"d0a652c5fb7fb7676fcb7df409f0af87e437b702",3,1396714161,92136,90,30,0,3,0,2,0,3,"Yes"
"6321",4549,1,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",3,1394810109,238,100,12.5,0,1,0,0,0,1,"Yes"
"6322",9405,2,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",1,1394748773,1505,100,10,0,1,0,0,0,1,"Yes"
"6323",9406,2,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",2,1395076680,327907,0,-100,8,22,73,7,10,30,"No"
"6324",17744,4,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",4,1395082297,2399,75,0,0,1,0,0,0,1,"No"
"6325",25150,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",1,1395613556,252853,0,0,212,19,21176,15,100,231,"No"
"6326",25152,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",3,1395620532,6217,22.2222222222222,22.2222222222222,0,2,0,2,0,2,"Yes"
"6327",25154,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",5,1395624854,1140,22.2222222222222,0,0,2,0,1,0,2,"No"
"6328",25155,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",6,1395774891,150037,33.3333333333333,11.1111111111111,117,0,4894,0,42,117,"Yes"
"6329",25159,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",10,1395866794,89766,77.7777777777778,11.1111111111111,0,65,0,40,0,65,"Yes"
"6330",25160,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",11,1396007811,141017,0,-77.7777777777778,0,7,0,4,0,7,"No"
"6331",25161,5,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",12,1396085187,77376,88.8888888888889,88.8888888888889,0,9,0,3,0,9,"Yes"
"6332",31933,7,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",2,1395866200,70467,37.1428571428571,37.1428571428571,0,25,0,12,0,25,"Yes"
"6333",31935,7,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",4,1396004602,138235,37.1428571428571,-20,0,7,0,4,0,7,"No"
"6334",41923,9,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",3,1396468317,96030,75,0,0,9,0,5,0,9,"No"
"6335",41925,9,"d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",5,1396470733,1751,87.5,12.5,0,1,0,0,0,1,"Yes"
"6336",6522,1,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",2,1394870462,424,0,0,0,1,0,0,0,1,"No"
"6337",6524,1,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",4,1398493322,3620807,0,0,456,36,3487788,24,7665,492,"No"
"6338",28213,5,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",1,1395559763,350,0,0,0,2,0,1,0,2,"No"
"6339",28214,5,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",2,1395560195,432,0,0,0,3,0,3,0,3,"No"
"6340",28218,5,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",6,1395560974,518,0,0,0,1,0,1,0,1,"No"
"6341",28219,5,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",7,1395561261,287,77.7777777777778,77.7777777777778,0,2,0,2,0,2,"Yes"
"6342",35708,7,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",1,1395821915,1729,0,0,0,2,0,1,0,2,"No"
"6343",35709,7,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",2,1395822128,213,0,0,0,1,0,1,0,1,"No"
"6344",35710,7,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",3,1395828069,5941,0,0,0,2,0,2,0,2,"No"
"6345",40669,8,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",2,1396271454,327,0,0,0,4,0,3,0,4,"No"
"6346",40670,8,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",3,1396271735,281,50,50,0,3,0,3,0,3,"Yes"
"6347",63526,14,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",1,1397573632,268,0,0,0,1,0,1,0,1,"No"
"6348",63529,14,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",4,1397575720,190,46.6666666666667,46.6666666666667,0,1,0,0,0,1,"Yes"
"6349",63536,14,"d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",11,1397662602,27797,80,6.66666666666667,0,2,0,1,0,2,"Yes"
"6350",39121,8,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",9,1396043903,3575,40,40,11,59,36,34,3,70,"Yes"
"6351",39122,8,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",10,1396044401,498,50,10,0,5,0,4,0,5,"Yes"
"6352",39131,8,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",19,1396047067,132,50,-12.5,0,1,0,1,0,1,"No"
"6353",39135,8,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",23,1396055786,7301,87.5,25,0,42,0,23,0,42,"Yes"
"6354",39137,8,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",25,1396057377,834,87.5,0,0,3,0,1,0,3,"No"
"6355",50735,11,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",1,1396707389,617,0,0,0,6,0,3,0,6,"No"
"6356",50743,11,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",9,1396713272,558,88.8888888888889,0,0,5,0,4,0,5,"No"
"6357",67118,15,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",4,1398606479,2652,80,0,0,2,0,2,0,2,"No"
"6358",67119,15,"d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",5,1398608089,1610,100,20,0,5,0,5,0,5,"Yes"
"6359",8628,2,"d129b7794cdcb77f61b0baa9086d5044665dff58",3,1395775582,617384,50,50,67,0,9027,0,136,67,"Yes"
"6360",56113,14,"d14ba913294dc301584a5b753fe5aad599fd4411",12,1397821825,88789,86.6666666666667,0,0,4,0,2,0,4,"No"
"6361",56114,14,"d14ba913294dc301584a5b753fe5aad599fd4411",13,1401975635,4153810,86.6666666666667,0,58,3,274618,0,4817,61,"No"
"6362",3484,1,"d1715de8667e3eadb654ddc3cf4e11158b9466d0",2,1393493842,2165,0,0,0,20,0,10,0,20,"No"
"6363",3486,1,"d1715de8667e3eadb654ddc3cf4e11158b9466d0",4,1393494387,366,0,0,0,2,0,1,0,2,"No"
"6364",3488,1,"d1715de8667e3eadb654ddc3cf4e11158b9466d0",6,1393497540,2944,100,0,0,7,0,6,0,7,"No"
"6365",37869,8,"d1715de8667e3eadb654ddc3cf4e11158b9466d0",4,1394793741,1389,100,0,0,12,0,5,0,12,"No"
"6366",50946,11,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",13,1397499746,529,88.8888888888889,11.1111111111111,0,3,0,0,0,3,"Yes"
"6367",50947,11,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",14,1397502429,2683,77.7777777777778,-11.1111111111111,0,27,0,14,0,27,"No"
"6368",61096,14,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",5,1397596602,233,80,0,0,6,0,2,0,6,"No"
"6369",61100,14,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",9,1397596892,97,86.6666666666667,0,0,1,0,1,0,1,"No"
"6370",61101,14,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",10,1397597189,297,86.6666666666667,0,0,2,0,1,0,2,"No"
"6371",61102,14,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",11,1397643757,46568,0,-86.6666666666667,0,1,0,1,0,1,"No"
"6372",61113,14,"d1cbb60809cbb04853ce903a0dd1040ac4262f78",22,1397647321,320,100,13.3333333333333,0,2,0,1,0,2,"Yes"
"6373",10522,2,"d21427fcabc6e9dc56e3745afc46658454727412",2,1394031328,587,100,100,0,11,0,7,0,11,"Yes"
"6374",52772,11,"d21427fcabc6e9dc56e3745afc46658454727412",1,1396368287,674,44.4444444444444,44.4444444444444,0,10,0,7,0,10,"Yes"
"6375",52776,11,"d21427fcabc6e9dc56e3745afc46658454727412",5,1396370125,1087,77.7777777777778,11.1111111111111,0,8,0,5,0,8,"Yes"
"6376",7198,1,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",1,1395166573,873041,0,-100,40,0,116504,0,2987,40,"No"
"6377",12517,2,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",8,1394183677,1223,0,0,0,2,0,1,0,2,"No"
"6378",24540,5,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",8,1395752270,1051623,0,-100,72,61,301246,27,4242,133,"No"
"6379",40419,8,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",16,1395216223,49390,75,0,0,2,0,1,0,2,"No"
"6380",40420,8,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",17,1395246945,30722,75,0,0,32,0,16,0,32,"No"
"6381",40425,8,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",22,1395311231,9343,87.5,12.5,41,14,4362,5,109,55,"Yes"
"6382",52195,11,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",3,1395750560,524,0,0,0,4,0,2,0,4,"No"
"6383",52196,11,"d24d6b167d586f201f040a4f5e5d3d7a850d15a3",4,1395751652,1092,0,0,0,7,0,2,0,7,"No"
"6384",21173,4,"d259c4a529a2b2bf69d1e6a788fe7165666b626d",1,1397852334,1679770,0,-25,0,14,0,5,0,14,"No"
"6385",26419,5,"d259c4a529a2b2bf69d1e6a788fe7165666b626d",1,1396178917,570349,0,0,0,13,0,5,0,13,"No"
"6386",45430,9,"d259c4a529a2b2bf69d1e6a788fe7165666b626d",3,1396170999,577770,75,75,0,13,0,5,0,13,"Yes"
"6387",23453,5,"d25c03ad9e7a7bfc9ffee5ed82a454746d65b9f2",1,1395261787,432415,0,0,32,11,3634,4,117,43,"No"
"6388",4789,1,"d27bc90d606af5cc9ecec9269481870054674acc",2,1394363491,486,0,0,0,15,0,7,0,15,"No"
"6389",4790,1,"d27bc90d606af5cc9ecec9269481870054674acc",3,1394364512,1021,100,100,0,2,0,1,0,2,"Yes"
"6390",27009,5,"d27bc90d606af5cc9ecec9269481870054674acc",1,1394900994,357,0,0,0,2,0,1,0,2,"No"
"6391",41999,9,"d27bc90d606af5cc9ecec9269481870054674acc",2,1396109939,986,85,0,0,11,0,5,0,11,"No"
"6392",42000,9,"d27bc90d606af5cc9ecec9269481870054674acc",3,1396110080,141,85,0,0,1,0,0,0,1,"No"
"6393",15930,4,"d27fcb1426a883c946306c16548d853ea0413429",8,1394117456,8904,75,0,0,6,0,1,0,6,"No"
"6394",15931,4,"d27fcb1426a883c946306c16548d853ea0413429",9,1394117584,128,75,0,0,2,0,1,0,2,"No"
"6395",7099,1,"d2d38a61863258b47e4374ee72339f8c4828466a",2,1394146514,12585,75,75,7,19,33,4,5,26,"Yes"
"6396",12398,2,"d2d38a61863258b47e4374ee72339f8c4828466a",2,1393946784,4780,30,30,28,19,2076,5,76,47,"Yes"
"6397",12400,2,"d2d38a61863258b47e4374ee72339f8c4828466a",4,1394203516,256655,0,-30,7,32,33,9,5,39,"No"
"6398",12404,2,"d2d38a61863258b47e4374ee72339f8c4828466a",8,1394204760,341,0,0,6,0,36,0,7,6,"No"
"6399",22549,4,"d2fec2c6d4f10d29c1695ae1240c469cb7f151bd",1,1395271538,61942,0,0,4,0,1709,0,569,4,"No"
"6400",57525,14,"d30d55deeb8d29c8d24b6629fcce3b40a33ac916",2,1398675872,2286,60,60,0,11,0,10,0,11,"Yes"
"6401",57527,14,"d30d55deeb8d29c8d24b6629fcce3b40a33ac916",4,1398679281,1375,86.6666666666667,0,0,2,0,2,0,2,"No"
"6402",10210,2,"d354753efd27dfa472cca01406523bb8dbfc2411",1,1393609029,2170,0,0,0,8,0,3,0,8,"No"
"6403",10212,2,"d354753efd27dfa472cca01406523bb8dbfc2411",3,1393609336,236,75,75,0,1,0,1,0,1,"Yes"
"6404",44296,9,"d354753efd27dfa472cca01406523bb8dbfc2411",3,1396690129,220,92.5,92.5,0,7,0,3,0,7,"Yes"
"6405",44299,9,"d354753efd27dfa472cca01406523bb8dbfc2411",6,1396690827,255,100,7.5,0,2,0,1,0,2,"Yes"
"6406",61734,14,"d354753efd27dfa472cca01406523bb8dbfc2411",3,1397664320,551,93.3333333333333,6.66666666666666,0,5,0,3,0,5,"Yes"
"6407",61735,14,"d354753efd27dfa472cca01406523bb8dbfc2411",4,1397664809,489,86.6666666666667,-6.66666666666666,0,2,0,1,0,2,"No"
"6408",61739,14,"d354753efd27dfa472cca01406523bb8dbfc2411",8,1397665463,449,93.3333333333333,6.66666666666666,0,6,0,3,0,6,"Yes"
"6409",61741,14,"d354753efd27dfa472cca01406523bb8dbfc2411",10,1397666784,1296,93.3333333333333,6.66666666666666,0,11,0,3,0,11,"Yes"
"6410",67391,15,"d354753efd27dfa472cca01406523bb8dbfc2411",3,1397857208,18362,90,40,0,8,0,3,0,8,"Yes"
"6411",67392,15,"d354753efd27dfa472cca01406523bb8dbfc2411",4,1397857792,584,70,-20,2,6,4,3,4,8,"No"
"6412",67393,15,"d354753efd27dfa472cca01406523bb8dbfc2411",5,1397858189,397,80,10,2,0,31,0,31,2,"Yes"
"6413",67394,15,"d354753efd27dfa472cca01406523bb8dbfc2411",6,1397858467,278,90,10,2,0,88,0,88,2,"Yes"
"6414",67395,15,"d354753efd27dfa472cca01406523bb8dbfc2411",7,1397858879,412,90,0,1,4,0,2,0,5,"No"
"6415",67398,15,"d354753efd27dfa472cca01406523bb8dbfc2411",10,1398242578,343974,100,10,49,6,7106,3,148,55,"Yes"
"6416",32594,7,"d35a733312c18c5c520e415c7c106fd1a0a987d8",11,1394990830,150136,100,0,14,0,594,0,45,14,"No"
"6417",40632,8,"d36704c6e91e545c61819e2b58f5f5374809a054",4,1395576654,12541,87.5,0,0,27,0,9,0,27,"No"
"6418",52403,11,"d36704c6e91e545c61819e2b58f5f5374809a054",2,1396011390,59864,22.2222222222222,22.2222222222222,0,3,0,1,0,3,"Yes"
"6419",63484,14,"d36704c6e91e545c61819e2b58f5f5374809a054",3,1397109036,86622,86.6666666666667,0,0,5,0,3,0,5,"No"
"6420",63485,14,"d36704c6e91e545c61819e2b58f5f5374809a054",4,1397158134,49098,80,-6.66666666666667,20,3,2534,2,133,23,"No"
"6421",63487,14,"d36704c6e91e545c61819e2b58f5f5374809a054",6,1397288257,2619,86.6666666666667,0,0,2,0,1,0,2,"No"
"6422",63488,14,"d36704c6e91e545c61819e2b58f5f5374809a054",7,1397309076,20819,86.6666666666667,0,0,1,0,0,0,1,"No"
"6423",63489,14,"d36704c6e91e545c61819e2b58f5f5374809a054",8,1397310212,1136,86.6666666666667,0,0,2,0,1,0,2,"No"
"6424",11916,2,"d38cb6fa7e74352ce71b3261c34fcc70a8c9b347",1,1393685748,200,0,0,0,6,0,1,0,6,"No"
"6425",41178,9,"d38cb6fa7e74352ce71b3261c34fcc70a8c9b347",3,1396024252,422704,0,0,0,9,0,3,0,9,"No"
"6426",41182,9,"d38cb6fa7e74352ce71b3261c34fcc70a8c9b347",7,1396026104,1291,75,12.5,0,6,0,3,0,6,"Yes"
"6427",7224,1,"d3bb60793f45009ff463d5b68c54e27690185bba",2,1393517527,416,0,0,0,5,0,3,0,5,"No"
"6428",7227,1,"d3bb60793f45009ff463d5b68c54e27690185bba",5,1393519420,993,62.5,62.5,0,6,0,4,0,6,"Yes"
"6429",22279,4,"d3bb60793f45009ff463d5b68c54e27690185bba",9,1394113167,11454,0,-75,0,9,0,5,0,9,"No"
"6430",66535,15,"d3bb60793f45009ff463d5b68c54e27690185bba",3,1398449852,282,90,0,0,2,0,1,0,2,"No"
"6431",3041,1,"d4a9194b1c20bc5975fd7dee2f723d4f1df1da72",2,1393636967,342,0,0,0,7,0,2,0,7,"No"
"6432",352,0,"d4ba8e8e4a9c1f3af3504fe28425aacc3fae9841",1,1396632340,1046489,94.4444974263509,11.1111640930176,37,0,85583,0,2377,37,"Yes"
"6433",30403,6,"d4ba8e8e4a9c1f3af3504fe28425aacc3fae9841",1,1396945514,134046,62.5,0,30,0,1636,0,56,30,"No"
"6434",62029,14,"d4ba8e8e4a9c1f3af3504fe28425aacc3fae9841",4,1398018757,1515,86.6666666666667,0,0,2,0,1,0,2,"No"
"6435",62030,14,"d4ba8e8e4a9c1f3af3504fe28425aacc3fae9841",5,1398519369,500612,100,13.3333333333333,49,25,260426,9,5425,74,"Yes"
"6436",67513,15,"d4ba8e8e4a9c1f3af3504fe28425aacc3fae9841",1,1398515798,272,70,10,0,1,0,0,0,1,"Yes"
"6437",67514,15,"d4ba8e8e4a9c1f3af3504fe28425aacc3fae9841",2,1398518393,2595,70,0,0,1,0,1,0,1,"No"
"6438",41320,9,"d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",1,1396821735,292338,7.5,7.5,0,19,0,9,0,19,"Yes"
"6439",41325,9,"d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",6,1396857591,34987,40,40,7,0,7429,0,1238,7,"Yes"
"6440",41332,9,"d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",13,1396874795,6812,75,12.5,0,4,0,2,0,4,"Yes"
"6441",46908,11,"d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",3,1396974395,186,0,0,1,0,0,0,0,1,"No"
"6442",46911,11,"d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",6,1396976888,422,33.3333333333333,11.1111111111111,1,0,0,0,0,1,"Yes"
"6443",46912,11,"d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",7,1397027145,50257,33.3333333333333,0,4,0,813,0,271,4,"No"
"6444",10294,2,"d5652701777c592b49ad4feb8b00db784159b96d",8,1395690982,466,0,0,0,6,0,3,0,6,"No"
"6445",25659,5,"d5719f08bd6de36f3af9a5dec8a19b3eadc3027b",1,1395233526,452,100,22.2222222222222,0,2,0,1,0,2,"Yes"
"6446",49430,11,"d5719f08bd6de36f3af9a5dec8a19b3eadc3027b",4,1395408287,7332,97.7777777777778,8.88888888888889,0,6,0,2,0,6,"Yes"
"6447",8505,2,"d5d034937a37bc127b8679dc816c0abac66650b2",2,1395675209,367637,0,0,129,0,77794,0,607,129,"No"
"6448",54912,14,"d5e655f90925ae81f9a9e4af027a409c9de074cd",9,1396879544,1175,86.6666666666667,0,0,8,0,2,0,8,"No"
"6449",54913,14,"d5e655f90925ae81f9a9e4af027a409c9de074cd",10,1396880665,1121,86.6666666666667,0,0,3,0,2,0,3,"No"
"6450",54914,14,"d5e655f90925ae81f9a9e4af027a409c9de074cd",11,1396881426,761,86.6666666666667,0,0,5,0,2,0,5,"No"
"6451",19988,4,"d716ceb883be0c9ad095da9c17545a5464dcf473",3,1395523689,319,75,25,0,4,0,2,0,4,"Yes"
"6452",19989,4,"d716ceb883be0c9ad095da9c17545a5464dcf473",4,1395523968,279,75,0,0,4,0,3,0,4,"No"
"6453",27311,5,"d716ceb883be0c9ad095da9c17545a5464dcf473",6,1395563893,199,100,11.1111111111111,0,2,0,2,0,2,"Yes"
