"","UserID","ProblemID","improved","overalGradeDiff","CountofSubmissions","countOfVideoandForumEvents","avgTbwSubs"
"872","8c24e13ef872c461d40d6bdc3f186ed1f299bc30",5,"Yes",11.1111111111111,2,4,21025.5
"873","8c24e13ef872c461d40d6bdc3f186ed1f299bc30",14,"Yes",48,5,18,1762.2
"874","8cba0c14637993a3881a24c3103731daf2947722",4,"Yes",50,3,7,139363.666666667
"875","8d2322f596a2a41aa88b22095c658c146b9e6cbe",15,"Yes",10,2,18,3344.5
"876","8d45b4fcfd4685e36e79207c23d626d9a2fc08c0",2,"No",50,2,13,221
"877","8d45b4fcfd4685e36e79207c23d626d9a2fc08c0",4,"No",25,7,185,88538.2857142857
"878","8d92d80da7d21f7913d23381b90191fb701c9e1c",7,"Yes",62.8571428571429,3,7,592.333333333333
"879","8d92ee55d3161eec55a92caf3678c89d9c2bc441",2,"No",0,4,84,3623.5
"880","8e8d9333c21b7f1ea6226f5e7a98defbc9b0098e",4,"No",0,2,7,1147
"881","8fa87e2f4e2fd09207ba57669907ce1e5cacd44e",5,"No",0,3,41,4138
"882","8fe4ded03b4b26aca72ecd5f91db594cd583aa95",2,"No",0,3,267,666036.666666667
"883","8fe4ded03b4b26aca72ecd5f91db594cd583aa95",5,"No",0,3,10,1444
"884","90ca31967e13346ff8a704d92a91865d87b02e08",10,"Yes",6.6666682561239,2,66,439
"885","90fa84c946b59cfe6990695f0afe83168fec635f",8,"No",0,2,8,45026
"886","9203164eca9fda81fcffd92b0b2ba16627c69c9b",5,"Yes",11.1111111111111,2,5,716
"887","9203164eca9fda81fcffd92b0b2ba16627c69c9b",14,"No",0,3,16,2141.66666666667
"888","92398e292e909f6d8654ece49c583f93f9135651",5,"No",0,3,18,12953.3333333333
"889","92c86fdcb49568fc81bad859c9568126a8dfbe80",1,"No",0,3,31,45365.6666666667
"890","940f834775c87708748b6a460d5da5f09bfa7274",1,"No",0,3,400,1350741
"891","940f834775c87708748b6a460d5da5f09bfa7274",15,"No",0,2,4,227.5
"892","944fa7c4d1562919651b264041e61f894604e037",11,"No",0,3,10,878
"893","944fa7c4d1562919651b264041e61f894604e037",14,"No",0,4,10,13066.25
"894","947915d6fe7f37939363ea72a5298c83b42ce09e",1,"Yes",12.5,2,14,630.5
"895","947915d6fe7f37939363ea72a5298c83b42ce09e",4,"No",-50,2,134,596863.5
"896","953fc274d73d38324c9f1a45b122f97e6e530765",8,"No",37.5,3,26,3815.33333333333
"897","96068638a9f223cef7b5c302ccb4885721db8f19",0,"No",0,2,439,488051
"898","96b064f8c665cb84828c20088741f833a79f60cc",1,"No",0,2,5,92614.5
"899","96b064f8c665cb84828c20088741f833a79f60cc",2,"No",0,2,5,93086
"900","96b064f8c665cb84828c20088741f833a79f60cc",3,"Yes",33.3333333333333,2,125,1129
"901","96b064f8c665cb84828c20088741f833a79f60cc",5,"No",0,4,40,58305.5
"902","96b064f8c665cb84828c20088741f833a79f60cc",5,"Yes",33.3333333333334,2,6,4259
"903","96b064f8c665cb84828c20088741f833a79f60cc",7,"No",-14.2857142857143,4,116,1662.25
"904","96b064f8c665cb84828c20088741f833a79f60cc",8,"No",62.5,15,133,6256.73333333333
"905","96b064f8c665cb84828c20088741f833a79f60cc",9,"No",0,2,37,3550.5
"906","96b064f8c665cb84828c20088741f833a79f60cc",9,"Yes",12.5,3,10,866.666666666667
"907","96b064f8c665cb84828c20088741f833a79f60cc",11,"No",0,5,34,4642.4
"908","96b064f8c665cb84828c20088741f833a79f60cc",11,"Yes",22.2222222222223,2,3,139
"909","96b064f8c665cb84828c20088741f833a79f60cc",14,"No",60,15,150,21102.3333333333
"910","96b064f8c665cb84828c20088741f833a79f60cc",14,"Yes",0,2,28,5683
"911","96b064f8c665cb84828c20088741f833a79f60cc",15,"No",0,2,2,890
"912","9750835898f048f843ca47c56f83b1705a3ec8a4",5,"Yes",11.1111111111111,2,16,728
"913","97584fea7f138f8bf64839a32d306212cf5c3188",8,"Yes",12.5,2,24,34624
"914","97584fea7f138f8bf64839a32d306212cf5c3188",15,"Yes",10,2,6,2324
"915","98524692a19dbd4e27a5438c7b29f2e67ce978ed",5,"Yes",33.3333333333334,3,44,16765.3333333333
"916","98524692a19dbd4e27a5438c7b29f2e67ce978ed",8,"No",87.5,19,441,27424.8421052632
"917","98524692a19dbd4e27a5438c7b29f2e67ce978ed",8,"Yes",37.5,2,72,20434
"918","98524692a19dbd4e27a5438c7b29f2e67ce978ed",9,"No",0,2,30,2697
"919","98524692a19dbd4e27a5438c7b29f2e67ce978ed",14,"No",73.3333333333333,2,13,21570
"920","98524692a19dbd4e27a5438c7b29f2e67ce978ed",14,"Yes",9.3333333333333,2,6,970
"921","98524692a19dbd4e27a5438c7b29f2e67ce978ed",15,"No",0,2,43,35511.5
"922","986193133687bba489506a65fe6f01aad8f0f6f6",1,"No",0,2,15,561
"923","990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",5,"No",0,3,24,22832.3333333333
"924","990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",8,"Yes",12.5,2,10,1249.5
"925","990957c3a99b2b92ee3d9f9db5d682430dcc9fb3",15,"No",0,2,3,3641.5
"926","993a248bef27ef7430ba92c1ec4930e14f7205e9",5,"No",0,2,13,642.5
"927","99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",9,"No",77.5,2,12,747.5
"928","99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",14,"No",9.3333333333334,3,16,115789.666666667
"929","99c2c8f7bd02995e35c77c3dd67cd0c9e66cad87",15,"Yes",20,3,4,51754.3333333333
"930","99e07096b8053af45e09e034ff5c82c9c789e4a4",2,"No",0,2,13,1819.5
"931","9ad332acb265cc2e45c80f0b3869b58b6989eb27",5,"No",0,8,26,9136.5
"932","9ad332acb265cc2e45c80f0b3869b58b6989eb27",8,"Yes",50,3,11,16355.6666666667
"933","9ad332acb265cc2e45c80f0b3869b58b6989eb27",11,"No",-11.1111111111111,2,5,1347.5
"934","9b5779dbfdbd340e9ba2d9bdd64673763a8de093",14,"No",0,5,11,9461.2
"935","9b5779dbfdbd340e9ba2d9bdd64673763a8de093",15,"No",0,2,18,24235
"936","9ba16e7abae229531f40eb7b5c296808add198c3",2,"No",0,2,32,2259
"937","9ba16e7abae229531f40eb7b5c296808add198c3",5,"Yes",22.2222222222222,2,42,1053
"938","9cca7457ae57bc3a5d5f3665355a8d195c4df486",2,"No",0,3,31,18783.3333333333
"939","9cce9430b7035dd532c612ba958facfd35c9e258",8,"Yes",37.5,2,3,37880.5
"940","9cce9430b7035dd532c612ba958facfd35c9e258",14,"Yes",6.6666666666667,2,7,84232
"941","9d7bb34bc4b344b16162c87342fdf7f571f8f83d",11,"No",77.7777777777778,3,13,287513
"942","9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",5,"No",0,2,22,7166
"943","9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",5,"Yes",24.4444444444445,3,19,732.666666666667
"944","9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",14,"No",36,9,27,821.888888888889
"945","9d884cdc3e33aaf4259586a316c11c1ca4e5b1c8",15,"No",0,5,14,5457
"946","9da5c1561b57db2793a0815947520dd1346fa453",14,"Yes",13.3333333333333,2,29,24259.5
"947","9dde5510d098ef350100c9e7014488ecbe491082",1,"No",0,2,180,347318.5
"948","9dde5510d098ef350100c9e7014488ecbe491082",5,"No",0,4,35,3616.75
"949","9dde5510d098ef350100c9e7014488ecbe491082",11,"No",-33.3333333333333,3,306,252801
"950","9dde5510d098ef350100c9e7014488ecbe491082",11,"Yes",22.2222222222222,2,44,43090.5
"951","9dde5510d098ef350100c9e7014488ecbe491082",14,"No",0,5,25,35337.4
"952","9e99b920bacc695ffb8af927815ad4af7ba5aee8",11,"No",77.7777777777778,4,24,21037
"953","9e99b920bacc695ffb8af927815ad4af7ba5aee8",11,"Yes",11.1111111111111,2,21,131019.5
"954","9ee94719caac4d257a8d27d57aeaf4cc6fd90699",1,"No",0,3,20,486.333333333333
"955","9ee94719caac4d257a8d27d57aeaf4cc6fd90699",5,"No",88.8888888888889,3,29,1465.66666666667
"956","9ee94719caac4d257a8d27d57aeaf4cc6fd90699",5,"Yes",33.3333333333333,2,8,738.5
"957","9ee94719caac4d257a8d27d57aeaf4cc6fd90699",14,"No",0,4,48,60052.75
"958","9fd3ffbb44b34663007e0fcfb2cf987356192733",1,"No",0,2,12,29322
"959","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",4,"Yes",50,2,19,23065.5
"960","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",5,"No",86.6666666666667,6,36,1749.33333333333
"961","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",8,"Yes",37.5,3,34,12956.6666666667
"962","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",11,"No",0,2,19,93213
"963","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",14,"No",56,6,60,125968
"964","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",14,"Yes",50.6666666666666,3,54,25748.6666666667
"965","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",15,"No",80,8,68,51192.375
"966","a102c70efe969b6fbee5eae5d4b8b44b47e3f36a",15,"Yes",60,3,13,4644.66666666667
"967","a11b6c4596d8a64802f86710e4d8ee264754184d",9,"No",12.5,6,51,903.333333333333
"968","a11b6c4596d8a64802f86710e4d8ee264754184d",14,"No",13.3333333333333,3,13,2363
"969","a135a7e62421c63a7bddccc252a4f53c082f0b46",4,"No",25,2,8,335.5
"970","a1b4f4ef439ca57e32884bd8d20eb5b361cd2090",14,"No",0,2,23,126342.5
"971","a20fba84e5d542546614041e76520ad268d3816e",4,"No",0,2,4,344
"972","a2e8e23a6e5c92f742b2cce494bcd9cf63183e49",1,"No",25,3,16,529
"973","a2e8e23a6e5c92f742b2cce494bcd9cf63183e49",1,"Yes",25,3,21,104525
"974","a2e8e23a6e5c92f742b2cce494bcd9cf63183e49",4,"No",0,2,6,263
"975","a2e8e23a6e5c92f742b2cce494bcd9cf63183e49",7,"No",85.7142857142857,2,12,468.5
"976","a34bfe79026a24e6153b8002eced5b46853b90c3",2,"No",50,7,93,3945.71428571429
"977","a34bfe79026a24e6153b8002eced5b46853b90c3",2,"Yes",55,2,9,841.5
"978","a36de39e00253543222fba55144a50de4d0b67eb",5,"No",0,5,10,399.2
"979","a405f1f369d3d905a1eceb038853730de203ac8b",14,"No",0,4,87,10461
"980","a4272a8afd86a4bae121b56341c4ab8ae138f3be",1,"No",0,2,6,267
"981","a4272a8afd86a4bae121b56341c4ab8ae138f3be",5,"Yes",11.1111111111111,2,16,7028
"982","a4272a8afd86a4bae121b56341c4ab8ae138f3be",8,"No",0,2,14,1270.5
"983","a456dec573e53b943bc1a3c18c128a8289c72ee4",14,"Yes",13.3333333333333,2,17,497.5
"984","a4b30f5deb5e7a8625b3e02b3ac595a2d173ab95",15,"Yes",10,2,49,40974
"985","a52d0bbde77e056840eb691af0fb22ecac2c7734",5,"No",0,3,106,198358.666666667
"986","a52d0bbde77e056840eb691af0fb22ecac2c7734",5,"Yes",26.6666666666667,2,3,218.5
"987","a533f721194aed54464288b43a036a3ff0c8c3ec",15,"Yes",30,2,9,3673
"988","a5517f2afa39cdcd77198d55a460523914f886be",7,"Yes",28.5714285714286,2,2,178
"989","a62523444805d81d47f80e79f79df371801f5540",5,"Yes",24.4444444444444,2,5,528.5
"990","a638f222a5955ffe28df22ed7dbbc1b2c8679c2d",5,"No",88.8888888888889,9,134,18569.2222222222
"991","a638f222a5955ffe28df22ed7dbbc1b2c8679c2d",8,"No",87.5,4,24,3412.75
"992","a638f222a5955ffe28df22ed7dbbc1b2c8679c2d",8,"Yes",22.5,3,13,606
"993","a638f222a5955ffe28df22ed7dbbc1b2c8679c2d",14,"No",40,7,49,20152.2857142857
"994","a638f222a5955ffe28df22ed7dbbc1b2c8679c2d",14,"Yes",6.6666666666667,3,18,960
"995","a6901af1b4f2f8ddd720369e07e162eb2f9a0d9d",5,"No",11.1111111111111,3,25,57813.3333333333
"996","a6901af1b4f2f8ddd720369e07e162eb2f9a0d9d",5,"Yes",22.2222222222222,2,4,1118
"997","a6ca6c6c06e9f770c31a804a79902beb1d978f21",5,"No",0,4,32,1941.75
"998","a6ca6c6c06e9f770c31a804a79902beb1d978f21",11,"No",66.6666666666667,2,31,3103.5
"999","a887d71a8f3fd6d0eb031133991ff187821d288e",8,"Yes",12.5,2,9,35560
"1000","a887d71a8f3fd6d0eb031133991ff187821d288e",9,"No",87.5,2,11,24262.5
"1001","a887d71a8f3fd6d0eb031133991ff187821d288e",15,"Yes",10,2,5,49476.5
"1002","a8eaf9716d83aaef1f2cdf2b8ecd7db3c4c0e947",14,"No",0,2,10,151598.5
"1003","a8f71f020d602d9c0a533f10f32df1c4ad3784e1",4,"No",-50,2,13,471.5
"1004","a9204cba5c9df0c9cbff4cab55b17a57bd648284",4,"No",25,2,7,1546
"1005","a9204cba5c9df0c9cbff4cab55b17a57bd648284",5,"No",0,5,83,13534.4
"1006","a98a92245a9164766d2d3cca97719cc86612fd03",2,"No",0,4,44,35420.75
"1007","a98a92245a9164766d2d3cca97719cc86612fd03",4,"Yes",50,2,56,10552
"1008","a9cca2df63063d69f51d5c295a473645e94bc616",5,"No",22.2222222222222,4,11,1091
"1009","a9cca2df63063d69f51d5c295a473645e94bc616",5,"Yes",33.3333333333333,4,21,538
"1010","a9cca2df63063d69f51d5c295a473645e94bc616",8,"No",-75,6,51,21955
"1011","a9cca2df63063d69f51d5c295a473645e94bc616",8,"Yes",25,2,8,1192
"1012","a9cca2df63063d69f51d5c295a473645e94bc616",11,"No",88.8888888888889,3,15,709.333333333333
"1013","a9cca2df63063d69f51d5c295a473645e94bc616",14,"No",86.6666666666667,3,10,2742.66666666667
"1014","a9cca2df63063d69f51d5c295a473645e94bc616",14,"Yes",13.3333333333333,2,68,82759
"1015","a9cca2df63063d69f51d5c295a473645e94bc616",15,"No",70,4,26,1100.25
"1016","a9cca2df63063d69f51d5c295a473645e94bc616",15,"Yes",20,3,5,660.333333333333
"1017","aa0c171aac3e6768ece517a7623110c286b81bf3",4,"No",75,11,138,45117.6363636364
"1018","aa0c171aac3e6768ece517a7623110c286b81bf3",5,"No",0,4,88,68167.75
"1019","aa0c171aac3e6768ece517a7623110c286b81bf3",7,"No",0,2,2,795
"1020","aa0c171aac3e6768ece517a7623110c286b81bf3",8,"No",0,2,11,6218
"1021","aa0c171aac3e6768ece517a7623110c286b81bf3",9,"No",0,2,2,7084
"1022","aa0c171aac3e6768ece517a7623110c286b81bf3",9,"Yes",2.5,2,10,3346.5
"1023","aa0c171aac3e6768ece517a7623110c286b81bf3",11,"No",26.6666666666667,4,44,12936
"1024","aa0c171aac3e6768ece517a7623110c286b81bf3",11,"Yes",11.1111111111111,2,24,5203.5
"1025","aa0c171aac3e6768ece517a7623110c286b81bf3",14,"No",20,3,7,28303.3333333333
"1026","aa0c171aac3e6768ece517a7623110c286b81bf3",14,"Yes",20,2,36,295897
"1027","aa0c171aac3e6768ece517a7623110c286b81bf3",15,"No",-10,4,151,324014.5
"1028","aa0c171aac3e6768ece517a7623110c286b81bf3",15,"Yes",10,2,5,2618
"1029","ab90be61467fa5a308432a94320896f651b3c18a",14,"Yes",9.3333333333334,2,18,27891
"1030","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",8,"No",50,6,139,4344.66666666667
"1031","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",8,"Yes",50,3,82,29641
"1032","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",9,"Yes",42.5,2,13,8335.5
"1033","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",11,"No",55.5555555555556,18,202,6387.33333333333
"1034","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",11,"Yes",33.3333333333333,5,51,8308.2
"1035","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",14,"No",100,9,65,28639
"1036","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",14,"Yes",13.3333333333333,3,19,797.333333333333
"1037","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",15,"No",0,5,135,80334.2
"1038","ab927000da65e63f80ee8ed6b3fcb3ec51cdd574",15,"Yes",20,2,9,1146
"1039","abd5289f3ec76b7c7bf394f8bf1518f3747d72d8",5,"No",0,2,101,46658
"1040","abd5289f3ec76b7c7bf394f8bf1518f3747d72d8",14,"No",73.3333333333333,5,55,5246.6
"1041","ac82d93e1dbe83e3f72406e9b3ecab10cfa7ef35",7,"No",0,2,37,3290.5
"1042","acad56ccaa9be9b79b1d2cc33bf3663ba6c67651",4,"No",0,2,307,447200.5
"1043","acad56ccaa9be9b79b1d2cc33bf3663ba6c67651",14,"No",0,2,55,248332
"1044","acad56ccaa9be9b79b1d2cc33bf3663ba6c67651",15,"No",50,4,55,182519.5
"1045","ad033e53e5fbc868b1e8106156dc0f46416b18bc",7,"No",0,2,8,1944
"1046","afd355a78b38e42941ccb7d6dc04b7cd7a8020dd",14,"No",0,4,27,889.25
"1047","b006c53a4c326ef155931ead4f143225c1dafe19",15,"No",0,2,10,46204.5
"1048","b010ddf0a78dff15f3d49bf60b9f70b880fa9377",4,"No",-25,2,12,1968.5
"1049","b010ddf0a78dff15f3d49bf60b9f70b880fa9377",4,"Yes",0,2,20,3813
"1050","b010ddf0a78dff15f3d49bf60b9f70b880fa9377",5,"No",88.8888888888889,2,22,58733
"1051","b0b47ccd2dbc1154b0894516bbd89242f7ba0f27",5,"No",2.2222222222222,2,31,32960.5
"1052","b0b47ccd2dbc1154b0894516bbd89242f7ba0f27",8,"Yes",12.5,2,18,8353
"1053","b0b47ccd2dbc1154b0894516bbd89242f7ba0f27",11,"Yes",42.2222222222223,2,34,45757
"1054","b151874111930496e937fd943df06ba6e817270b",8,"No",0,5,18,830.6
"1055","b151874111930496e937fd943df06ba6e817270b",9,"No",0,2,7,1029.5
"1056","b151874111930496e937fd943df06ba6e817270b",14,"Yes",29.3333333333334,3,21,94111.3333333333
"1057","b15d47ddc873ea868c804ded376eb367ba7c0406",14,"No",0,4,23,6187.5
"1058","b1c50f0ebd5c2b5599261c8515607f19c7973672",5,"No",0,2,8,766.5
"1059","b1c50f0ebd5c2b5599261c8515607f19c7973672",5,"Yes",11.1111111111111,2,5,307
"1060","b1c50f0ebd5c2b5599261c8515607f19c7973672",7,"No",0,3,20,312.666666666667
"1061","b1c50f0ebd5c2b5599261c8515607f19c7973672",11,"Yes",11.1111111111111,2,11,846.5
"1062","b1c50f0ebd5c2b5599261c8515607f19c7973672",15,"Yes",30,2,6,775
"1063","b1e3d0ce2d45112e681dfeecf38d623ee18310fe",2,"No",0,6,1123,301830.833333333
"1064","b1f3dc8996a654e22b3bf54ac0e270f098f303f2",5,"Yes",11.1111111111111,2,12,1393
"1065","b1f3dc8996a654e22b3bf54ac0e270f098f303f2",9,"No",0,2,3,721.5
"1066","b1f77019aec5f47e68e89708319dc717e704861f",8,"No",87.5,23,272,11298.0434782609
"1067","b1f77019aec5f47e68e89708319dc717e704861f",8,"Yes",80,4,22,11226.25
"1068","b1f77019aec5f47e68e89708319dc717e704861f",9,"No",5,3,10,18641.6666666667
"1069","b1f77019aec5f47e68e89708319dc717e704861f",14,"No",13.3333333333334,16,102,17726.0625
"1070","b1f77019aec5f47e68e89708319dc717e704861f",15,"No",30,9,70,117769
"1071","b1f77019aec5f47e68e89708319dc717e704861f",15,"Yes",30,2,11,3996
"1072","b200148276064d79fddcad06999bc186d9ef73df",7,"No",0,4,47,14865.75
"1073","b200148276064d79fddcad06999bc186d9ef73df",8,"No",12.5,2,15,13088.5
"1074","b200148276064d79fddcad06999bc186d9ef73df",14,"No",86.6666666666667,8,71,75951
"1075","b231da81bd6329d19ebd495ba5dd1bcef0aa842c",1,"No",-62.5,2,79,115550
"1076","b231da81bd6329d19ebd495ba5dd1bcef0aa842c",2,"No",0,2,6,1287.5
"1077","b231da81bd6329d19ebd495ba5dd1bcef0aa842c",2,"Yes",5,2,166,124248.5
"1078","b34dd0cd9b0040f41efcd4dd4876892e47995c3b",1,"No",0,3,42,330140.333333333
"1079","b34dd0cd9b0040f41efcd4dd4876892e47995c3b",9,"Yes",12.5,2,14,3421.5
"1080","b356c5a44acc074e7b4d5adfea84a123c56aedc1",14,"Yes",6.6666666666666,2,23,4175.5
"1081","b3adb72e9eaf9561824f5a8a355bc6e284e7d210",2,"No",0,2,9,604.5
"1082","b3adb72e9eaf9561824f5a8a355bc6e284e7d210",14,"No",0,2,5,1492
"1083","b3adb72e9eaf9561824f5a8a355bc6e284e7d210",14,"Yes",20,2,11,5399.5
"1084","b3fdccb18d6d63975261f2739ef1336e4b5fb4d0",14,"No",0,4,38,24469
"1085","b423868dd575d8dd799e2bda7460fefd9c23e0b7",4,"No",0,4,406,88545.25
"1086","b423868dd575d8dd799e2bda7460fefd9c23e0b7",5,"No",0,5,373,49189.6
"1087","b423868dd575d8dd799e2bda7460fefd9c23e0b7",7,"No",0,3,224,109382.666666667
"1088","b423868dd575d8dd799e2bda7460fefd9c23e0b7",8,"No",0,12,252,29603.0833333333
"1089","b423868dd575d8dd799e2bda7460fefd9c23e0b7",9,"Yes",25,2,2,9151.5
"1090","b423868dd575d8dd799e2bda7460fefd9c23e0b7",11,"No",66.6666666666667,5,198,84459.4
"1091","b423868dd575d8dd799e2bda7460fefd9c23e0b7",14,"No",0,5,131,54771.8
"1092","b48fbbe6d8259184e25d12da7399793cf73cdc50",2,"No",-75,2,20,2200
"1093","b495b3243cc7ad685f69976da29573dfe5e1254e",2,"No",0,2,4,2349.5
"1094","b495b3243cc7ad685f69976da29573dfe5e1254e",7,"No",0,6,35,31531.1666666667
"1095","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",1,"No",0,2,77,218678
"1096","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",5,"No",0,2,18,1813.5
"1097","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",11,"No",0,3,30,53022
"1098","b506d79820a8d15b4c3df87942bd8b6d07fa1ccc",14,"No",0,2,42,2388
"1099","b53f32e45223274e9d954541a8fc19756b304c09",1,"No",25,2,18,5929
"1100","b53f32e45223274e9d954541a8fc19756b304c09",2,"No",0,3,14,1332
"1101","b53f32e45223274e9d954541a8fc19756b304c09",4,"No",0,4,198,91930.5
"1102","b53f32e45223274e9d954541a8fc19756b304c09",5,"No",88.8888888888889,6,243,181349.5
"1103","b53f32e45223274e9d954541a8fc19756b304c09",7,"No",0,8,81,19344.625
"1104","b53f32e45223274e9d954541a8fc19756b304c09",9,"No",25,2,30,87233.5
"1105","b53f32e45223274e9d954541a8fc19756b304c09",11,"No",-4.4444444444445,3,23,774
"1106","b53f32e45223274e9d954541a8fc19756b304c09",14,"No",0,2,9,5448.5
"1107","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",4,"No",0,2,5,341
"1108","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",5,"No",55.5555555555556,2,8,1173.5
"1109","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",5,"Yes",55.5555555555556,2,4,727.5
"1110","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",8,"Yes",37.5,2,10,866.5
"1111","b56fd265bd932aa15d0aa71acbe94d4349bd62e6",14,"No",-80,2,7,158479
"1112","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",5,"No",0,2,34,690
"1113","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",14,"No",0,2,8,424
"1114","b5b09a9fa13bcfb830159bd54ff657f6b344a6bb",14,"Yes",6.6666666666667,2,3,185.5
"1115","b60965b406e3515e1af976e536aa8bbd8221ca1d",14,"No",0,2,10,2788.5
"1116","b64305862508866898d7282e6a87f8db7ecc90aa",4,"No",50,5,74,134667.6
"1117","b64305862508866898d7282e6a87f8db7ecc90aa",5,"No",77.7777777777778,4,77,90936.5
"1118","b64305862508866898d7282e6a87f8db7ecc90aa",5,"Yes",55.5555555555556,4,22,3576.25
"1119","b64305862508866898d7282e6a87f8db7ecc90aa",8,"No",37.5,6,69,16913.3333333333
"1120","b64305862508866898d7282e6a87f8db7ecc90aa",8,"Yes",37.5,3,107,107173
"1121","b64305862508866898d7282e6a87f8db7ecc90aa",9,"No",0,2,72,346878.5
"1122","b64305862508866898d7282e6a87f8db7ecc90aa",9,"Yes",25,2,54,11072
"1123","b64305862508866898d7282e6a87f8db7ecc90aa",11,"Yes",24.4444444444444,3,36,59200.6666666667
"1124","b64305862508866898d7282e6a87f8db7ecc90aa",14,"No",86.6666666666667,2,131,214797.5
"1125","b64305862508866898d7282e6a87f8db7ecc90aa",15,"No",-10,2,91,173491.5
"1126","b64305862508866898d7282e6a87f8db7ecc90aa",15,"Yes",10,2,2,896.5
"1127","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",5,"Yes",33.3333333333334,2,12,2171
"1128","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",7,"No",0,2,8,1401
"1129","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",7,"Yes",28.5714285714286,2,25,5733.5
"1130","b65d04900e0473cf85ce2dd5cd2ffdd77c21db05",11,"No",0,2,8,1064.5
"1131","b665abacd4506d7be40b44e5d7723db3b366de11",2,"No",-75,2,29,1141955.5
"1132","b665abacd4506d7be40b44e5d7723db3b366de11",4,"No",0,2,7,1110
"1133","b6dc7a0d98e780bec3e016bccbcef8741943d1fc",7,"No",0,2,11,545.5
"1134","b6e1a901e52368823247f08c2bbca9ab919079ee",4,"Yes",25,2,9,798.5
"1135","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",2,"No",75,3,39,147068
"1136","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",5,"No",0,7,82,12352.5714285714
"1137","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",9,"No",0,2,30,8919.5
"1138","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",11,"No",11.1111111111111,7,1072,9535.85714285714
"1139","b773bf3a679c729b75e8a403c0d2a8e58d4a31fa",14,"No",0,2,7,12472
"1140","b854d1434865f810a77289137c2463cc10a78597",5,"Yes",2.2222222222222,2,4,556
"1141","b854d1434865f810a77289137c2463cc10a78597",14,"No",6.6666666666666,4,62,60643.75
"1142","b854d1434865f810a77289137c2463cc10a78597",14,"Yes",20,4,17,6166.5
"1143","b854d1434865f810a77289137c2463cc10a78597",15,"No",0,3,25,3484.33333333333
"1144","b8d4f9414bded58d07aec635658385b4ee403a04",11,"No",0,2,6,29756.5
"1145","b8d4f9414bded58d07aec635658385b4ee403a04",11,"Yes",11.1111111111111,2,20,30261
"1146","b8d4f9414bded58d07aec635658385b4ee403a04",14,"No",0,2,19,4636.5
"1147","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",14,"No",0,2,4,1130.5
"1148","b9be7ff495924bab97c2d41d4d96a8a9ff00e1f7",14,"Yes",33.3333333333333,2,28,1571
"1149","ba2106d6e9269e142ad9382ecad667f364586838",14,"No",8,4,26,108037.75
"1150","ba358b31f3363b59f5da020d0313fda8b9de7d67",9,"Yes",2.5,2,13,7290
"1151","ba358b31f3363b59f5da020d0313fda8b9de7d67",14,"No",-1.3333333333334,3,26,46897.6666666667
"1152","ba557ea33f605303c7f6b9be3e3f19331117277d",14,"Yes",6.6666666666667,2,5,552.5
"1153","baaf5295b22db8de9768857483baea05cf41836b",2,"No",0,2,13,1473
"1154","baaf5295b22db8de9768857483baea05cf41836b",8,"No",-50,3,97,189069.666666667
"1155","baaf5295b22db8de9768857483baea05cf41836b",11,"Yes",33.3333333333334,2,20,18348
"1156","baaf5295b22db8de9768857483baea05cf41836b",14,"No",0,4,17,31933.5
